time_h,depot,terminal
9.816666666666666,0.0,0.0
9.833333333333334,0.0,0.0
9.85,0.0,0.0
9.866666666666667,0.0,0.0
9.883333333333333,0.0,0.0
9.9,0.0,0.0
9.916666666666666,0.0,0.0
9.933333333333334,0.0,0.0
9.95,0.0,0.0
9.966666666666667,0.0,0.0
9.983333333333333,0.0,0.0
10.0,0.0,0.0
10.016666666666667,0.0,0.0
10.033333333333333,0.0,0.0
10.05,0.0,0.0
10.066666666666666,0.0,0.0
10.083333333333334,0.0,0.0
10.1,0.0,0.0
10.116666666666667,0.0,0.0
10.133333333333333,0.0,0.0
10.15,0.0,0.0
10.166666666666666,0.0,0.0
10.183333333333334,0.0,0.0
10.2,0.0,0.0
10.216666666666667,0.0,0.0
10.233333333333333,0.0,0.0
10.25,0.0,0.0
10.266666666666667,0.0,0.0
10.283333333333333,0.0,0.0
10.3,0.0,0.0
10.316666666666666,0.0,0.0
10.333333333333334,0.0,0.0
10.35,0.0,0.0
10.366666666666667,0.0,0.0
10.383333333333333,0.0,0.0
10.4,0.0,0.0
10.416666666666666,0.0,0.0
10.433333333333334,0.0,0.0
10.45,0.0,0.0
10.466666666666667,0.0,0.0
10.483333333333333,0.0,0.0
10.5,0.0,0.0
10.516666666666667,0.0,0.0
10.533333333333333,0.0,0.0
10.55,0.0,0.0
10.566666666666666,0.0,0.0
10.583333333333334,0.0,0.0
10.6,0.0,0.0
10.616666666666667,0.0,0.0
10.633333333333333,0.0,0.0
10.65,0.0,0.0
10.666666666666666,0.0,0.0
10.683333333333334,0.0,0.0
10.7,0.0,0.0
10.716666666666667,0.0,0.0
10.733333333333333,0.0,0.0
10.75,0.0,0.0
10.766666666666667,0.0,0.0
10.783333333333333,0.0,0.0
10.8,0.0,0.0
10.816666666666666,0.0,0.0
10.833333333333334,0.0,0.0
10.85,0.0,0.0
10.866666666666667,0.0,0.0
10.883333333333333,0.0,0.0
10.9,0.0,0.0
10.916666666666666,0.0,0.0
10.933333333333334,0.0,0.0
10.95,0.0,0.0
10.966666666666667,0.0,0.0
10.983333333333333,0.0,0.0
11.0,0.0,0.0
11.016666666666667,0.0,0.0
11.033333333333333,0.0,0.0
11.05,0.0,0.0
11.066666666666666,0.0,0.0
11.083333333333334,0.0,0.0
11.1,0.0,0.0
11.116666666666667,0.0,0.0
11.133333333333333,0.0,0.0
11.15,0.0,0.0
11.166666666666666,0.0,0.0
11.183333333333334,0.0,0.0
11.2,0.0,0.0
11.216666666666667,0.0,0.0
11.233333333333333,0.0,0.0
11.25,0.0,0.0
11.266666666666667,0.0,0.0
11.283333333333333,0.0,0.0
11.3,0.0,0.0
11.316666666666666,0.0,0.0
11.333333333333334,0.0,0.0
11.35,0.0,0.0
11.366666666666667,0.0,0.0
11.383333333333333,0.0,0.0
11.4,0.0,0.0
11.416666666666666,0.0,0.0
11.433333333333334,0.0,0.0
11.45,0.0,0.0
11.466666666666667,0.0,0.0
11.483333333333333,0.0,0.0
11.5,0.0,0.0
11.516666666666667,0.0,0.0
11.533333333333333,0.0,0.0
11.55,0.0,0.0
11.566666666666666,0.0,0.0
11.583333333333334,0.0,0.0
11.6,0.0,0.0
11.616666666666667,0.0,0.0
11.633333333333333,0.0,0.0
11.65,0.0,0.0
11.666666666666666,0.0,0.0
11.683333333333334,0.0,0.0
11.7,0.0,0.0
11.716666666666667,0.0,0.0
11.733333333333333,0.0,0.0
11.75,0.0,0.0
11.766666666666667,0.0,0.0
11.783333333333333,0.0,0.0
11.8,0.0,0.0
11.816666666666666,0.0,0.0
11.833333333333334,0.0,0.0
11.85,0.0,0.0
11.866666666666667,0.0,0.0
11.883333333333333,0.0,0.0
11.9,0.0,0.0
11.916666666666666,0.0,0.0
11.933333333333334,0.0,0.0
11.95,0.0,0.0
11.966666666666667,0.0,0.0
11.983333333333333,0.0,0.0
12.0,0.0,0.0
12.016666666666667,0.0,0.0
12.033333333333333,0.0,0.0
12.05,0.0,0.0
12.066666666666666,0.0,0.0
12.083333333333334,0.0,0.0
12.1,0.0,0.0
12.116666666666667,0.0,0.0
12.133333333333333,0.0,0.0
12.15,0.0,0.0
12.166666666666666,0.0,0.0
12.183333333333334,0.0,0.0
12.2,0.0,0.0
12.216666666666667,0.0,0.0
12.233333333333333,0.0,0.0
12.25,0.0,0.0
12.266666666666667,0.0,0.0
12.283333333333333,0.0,0.0
12.3,0.0,0.0
12.316666666666666,0.0,0.0
12.333333333333334,0.0,0.0
12.35,0.0,0.0
12.366666666666667,0.0,0.0
12.383333333333333,0.0,0.0
12.4,0.0,0.0
12.416666666666666,0.0,0.0
12.433333333333334,0.0,0.0
12.45,0.0,0.0
12.466666666666667,0.0,0.0
12.483333333333333,0.0,0.0
12.5,0.0,0.0
12.516666666666667,0.0,0.0
12.533333333333333,0.0,0.0
12.55,0.0,0.0
12.566666666666666,0.0,0.0
12.583333333333334,0.0,0.0
12.6,0.0,0.0
12.616666666666667,0.0,0.0
12.633333333333333,0.0,0.0
12.65,0.0,0.0
12.666666666666666,0.0,0.0
12.683333333333334,0.0,0.0
12.7,0.0,0.0
12.716666666666667,0.0,0.0
12.733333333333333,0.0,0.0
12.75,0.0,0.0
12.766666666666667,0.0,0.0
12.783333333333333,0.0,0.0
12.8,0.0,0.0
12.816666666666666,0.0,0.0
12.833333333333334,0.0,0.0
12.85,0.0,0.0
12.866666666666667,0.0,0.0
12.883333333333333,0.0,0.0
12.9,0.0,0.0
12.916666666666666,0.0,0.0
12.933333333333334,0.0,0.0
12.95,0.0,0.0
12.966666666666667,0.0,0.0
12.983333333333333,0.0,0.0
13.0,0.0,0.0
13.016666666666667,0.0,0.0
13.033333333333333,0.0,0.0
13.05,0.0,0.0
13.066666666666666,0.0,0.0
13.083333333333334,0.0,0.0
13.1,0.0,0.0
13.116666666666667,0.0,0.0
13.133333333333333,0.0,0.0
13.15,0.0,0.0
13.166666666666666,0.0,0.0
13.183333333333334,0.0,0.0
13.2,0.0,0.0
13.216666666666667,0.0,0.0
13.233333333333333,0.0,0.0
13.25,0.0,0.0
13.266666666666667,0.0,0.0
13.283333333333333,0.0,0.0
13.3,0.0,0.0
13.316666666666666,0.0,0.0
13.333333333333334,0.0,0.0
13.35,0.0,0.0
13.366666666666667,0.0,0.0
13.383333333333333,0.0,0.0
13.4,0.0,0.0
13.416666666666666,0.0,0.0
13.433333333333334,0.0,0.0
13.45,0.0,0.0
13.466666666666667,0.0,0.0
13.483333333333333,0.0,0.0
13.5,0.0,0.0
13.516666666666667,0.0,0.0
13.533333333333333,0.0,0.0
13.55,0.0,0.0
13.566666666666666,0.0,0.0
13.583333333333334,0.0,0.0
13.6,0.0,0.0
13.616666666666667,0.0,0.0
13.633333333333333,0.0,0.0
13.65,0.0,0.0
13.666666666666666,0.0,0.0
13.683333333333334,0.0,0.0
13.7,0.0,0.0
13.716666666666667,0.0,0.0
13.733333333333333,0.0,0.0
13.75,0.0,0.0
13.766666666666667,0.0,0.0
13.783333333333333,0.0,0.0
13.8,0.0,0.0
13.816666666666666,0.0,0.0
13.833333333333334,0.0,0.0
13.85,0.0,0.0
13.866666666666667,0.0,0.0
13.883333333333333,0.0,0.0
13.9,0.0,0.0
13.916666666666666,0.0,0.0
13.933333333333334,0.0,0.0
13.95,0.0,0.0
13.966666666666667,0.0,0.0
13.983333333333333,0.0,0.0
14.0,0.0,0.0
14.016666666666667,0.0,0.0
14.033333333333333,0.0,0.0
14.05,0.0,0.0
14.066666666666666,0.0,0.0
14.083333333333334,0.0,0.0
14.1,0.0,0.0
14.116666666666667,0.0,0.0
14.133333333333333,0.0,0.0
14.15,0.0,0.0
14.166666666666666,0.0,0.0
14.183333333333334,0.0,0.0
14.2,0.0,0.0
14.216666666666667,0.0,0.0
14.233333333333333,0.0,0.0
14.25,0.0,0.0
14.266666666666667,0.0,0.0
14.283333333333333,0.0,0.0
14.3,0.0,0.0
14.316666666666666,0.0,0.0
14.333333333333334,0.0,0.0
14.35,0.0,0.0
14.366666666666667,0.0,0.0
14.383333333333333,0.0,0.0
14.4,0.0,0.0
14.416666666666666,0.0,0.0
14.433333333333334,0.0,0.0
14.45,0.0,0.0
14.466666666666667,0.0,0.0
14.483333333333333,0.0,0.0
14.5,0.0,0.0
14.516666666666667,0.0,0.0
14.533333333333333,0.0,0.0
14.55,0.0,0.0
14.566666666666666,0.0,0.0
14.583333333333334,0.0,0.0
14.6,0.0,0.0
14.616666666666667,0.0,0.0
14.633333333333333,0.0,0.0
14.65,0.0,0.0
14.666666666666666,0.0,0.0
14.683333333333334,0.0,0.0
14.7,0.0,0.0
14.716666666666667,0.0,0.0
14.733333333333333,0.0,0.0
14.75,0.0,0.0
14.766666666666667,0.0,0.0
14.783333333333333,0.0,0.0
14.8,0.0,0.0
14.816666666666666,0.0,0.0
14.833333333333334,0.0,0.0
14.85,0.0,0.0
14.866666666666667,0.0,0.0
14.883333333333333,0.0,0.0
14.9,0.0,0.0
14.916666666666666,0.0,0.0
14.933333333333334,0.0,0.0
14.95,0.0,0.0
14.966666666666667,0.0,0.0
14.983333333333333,0.0,0.0
15.0,0.0,300.0
15.016666666666667,0.0,0.0
15.033333333333333,0.0,0.0
15.05,0.0,0.0
15.066666666666666,0.0,0.0
15.083333333333334,0.0,0.0
15.1,0.0,0.0
15.116666666666667,0.0,0.0
15.133333333333333,0.0,0.0
15.15,0.0,0.0
15.166666666666666,0.0,0.0
15.183333333333334,0.0,0.0
15.2,0.0,0.0
15.216666666666667,0.0,0.0
15.233333333333333,0.0,0.0
15.25,0.0,0.0
15.266666666666667,0.0,0.0
15.283333333333333,0.0,0.0
15.3,0.0,0.0
15.316666666666666,0.0,0.0
15.333333333333334,0.0,0.0
15.35,0.0,0.0
15.366666666666667,0.0,0.0
15.383333333333333,0.0,0.0
15.4,0.0,0.0
15.416666666666666,0.0,0.0
15.433333333333334,0.0,0.0
15.45,0.0,0.0
15.466666666666667,0.0,0.0
15.483333333333333,0.0,0.0
15.5,0.0,0.0
15.516666666666667,0.0,0.0
15.533333333333333,0.0,0.0
15.55,0.0,0.0
15.566666666666666,0.0,0.0
15.583333333333334,0.0,0.0
15.6,0.0,0.0
15.616666666666667,0.0,0.0
15.633333333333333,0.0,0.0
15.65,0.0,0.0
15.666666666666666,0.0,0.0
15.683333333333334,0.0,0.0
15.7,0.0,0.0
